#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOTAL_VIR       PRESSURE        TOT_MOL         TOT_DENS        HEAT_VAP        
11000000         -7.60304556e+06 -7.40733930e+06 -1.95706269e+05 -1.26272899e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.18273307e+06  1.72698740e+01  6.26085048e+03  4.69014926e+02  1.11331058e+01
11100000         -7.57934691e+06 -7.38432550e+06 -1.95021407e+05 -1.26272899e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.22757716e+06  1.33281484e+01  6.24291165e+03  4.68716859e+02  1.10878862e+01
11200000         -7.66526312e+06 -7.46828238e+06 -1.96980740e+05 -1.26272900e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.29592837e+06  9.57973086e+00  6.26222866e+03  4.71967286e+02  1.11817020e+01
11300000         -7.63021783e+06 -7.43401278e+06 -1.96205051e+05 -1.26272900e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.27776830e+06  1.05289483e+01  6.25646377e+03  4.70542721e+02  1.11745833e+01
11400000         -7.66670859e+06 -7.46942193e+06 -1.97286662e+05 -1.26272900e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.29198738e+06  1.13740016e+01  6.29512970e+03  4.70227634e+02  1.11282470e+01
11500000         -7.69570461e+06 -7.49756226e+06 -1.98142350e+05 -1.26272900e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.33433894e+06  9.79668534e+00  6.32364934e+03  4.70138718e+02  1.12079794e+01
11600000         -7.64237370e+06 -7.44533725e+06 -1.97036456e+05 -1.26272900e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.32902987e+06  9.71228395e+00  6.31493014e+03  4.68159691e+02  1.10753322e+01
11700000         -7.57859685e+06 -7.38346368e+06 -1.95133172e+05 -1.26272901e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.27792750e+06  1.11631627e+01  6.27188986e+03  4.66816378e+02  1.10526275e+01
11800000         -7.55306187e+06 -7.35853009e+06 -1.94531775e+05 -1.26272901e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.17757495e+06  1.74692660e+01  6.25977336e+03  4.66279853e+02  1.09942961e+01
11900000         -7.58474786e+06 -7.38956672e+06 -1.95181142e+05 -1.26272901e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.26284246e+06  1.21193072e+01  6.26990809e+03  4.67081738e+02  1.10775693e+01
12000000         -7.58081444e+06 -7.38551399e+06 -1.95300451e+05 -1.26272901e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.26814829e+06  1.15058507e+01  6.26421219e+03  4.67792993e+02  1.10461621e+01
12100000         -7.59298654e+06 -7.39760775e+06 -1.95378788e+05 -1.26272901e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.24101961e+06  1.28745466e+01  6.25314398e+03  4.68808173e+02  1.11333784e+01
12200000         -7.65291639e+06 -7.45602184e+06 -1.96894550e+05 -1.26272902e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.37689794e+06  5.38107382e+00  6.29247045e+03  4.69489997e+02  1.11662674e+01
12300000         -7.69540616e+06 -7.49749373e+06 -1.97912429e+05 -1.26272902e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.27852012e+06  1.31480458e+01  6.31328945e+03  4.70364455e+02  1.11543576e+01
12400000         -7.63480842e+06 -7.43818260e+06 -1.96625821e+05 -1.26272902e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.29564359e+06  1.12969802e+01  6.29996516e+03  4.68294085e+02  1.11180034e+01
12500000         -7.66439094e+06 -7.46701904e+06 -1.97371893e+05 -1.26272902e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.29739474e+06  1.22719979e+01  6.32355973e+03  4.68317121e+02  1.10937660e+01
12600000         -7.68831493e+06 -7.49046795e+06 -1.97846975e+05 -1.26272902e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.34048214e+06  9.52449921e+00  6.32728271e+03  4.69168912e+02  1.10919368e+01
12700000         -7.68086725e+06 -7.48306566e+06 -1.97801592e+05 -1.26272902e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.37012790e+06  7.41438915e+00  6.32538009e+03  4.69200783e+02  1.10889719e+01
12800000         -7.64908446e+06 -7.45197511e+06 -1.97109344e+05 -1.26272903e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.28004270e+06  1.34330015e+01  6.32299163e+03  4.67736982e+02  1.10473887e+01
12900000         -7.63440471e+06 -7.43781243e+06 -1.96592281e+05 -1.26272903e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.33004851e+06  9.57060232e+00  6.31369398e+03  4.67196071e+02  1.10236418e+01
13000000         -7.70688505e+06 -7.50847511e+06 -1.98409935e+05 -1.26272903e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.35790098e+06  8.79644974e+00  6.33692364e+03  4.69785240e+02  1.11333086e+01
13100000         -7.74639739e+06 -7.54724064e+06 -1.99156752e+05 -1.26272903e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.39488183e+06  7.19049711e+00  6.35627255e+03  4.70120901e+02  1.11740819e+01
13200000         -7.72559060e+06 -7.52662453e+06 -1.98966069e+05 -1.26272903e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.32969544e+06  1.16018895e+01  6.35587401e+03  4.69697531e+02  1.11436903e+01
13300000         -7.70488047e+06 -7.50667910e+06 -1.98201365e+05 -1.26272904e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.30096970e+06  1.20288979e+01  6.32239221e+03  4.70371204e+02  1.11637154e+01
13400000         -7.64628664e+06 -7.44927443e+06 -1.97012209e+05 -1.26272904e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.30135847e+06  1.15472060e+01  6.31374313e+03  4.68190730e+02  1.10978232e+01
13500000         -7.70869981e+06 -7.51028469e+06 -1.98415113e+05 -1.26272904e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.33283113e+06  1.07666651e+01  6.34259142e+03  4.69380196e+02  1.11193330e+01
13600000         -7.74118842e+06 -7.54206778e+06 -1.99120636e+05 -1.26272904e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.25301862e+06  1.66860103e+01  6.35225973e+03  4.70332567e+02  1.11437470e+01
13700000         -7.72663752e+06 -7.52812156e+06 -1.98515955e+05 -1.26272904e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.38180455e+06  7.52010642e+00  6.34446492e+03  4.69479297e+02  1.11325336e+01
13800000         -7.64846911e+06 -7.45167894e+06 -1.96790165e+05 -1.26272904e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.25274463e+06  1.49581875e+01  6.31609066e+03  4.67489621e+02  1.10396086e+01
13900000         -7.68618190e+06 -7.48858584e+06 -1.97596065e+05 -1.26272905e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.31049490e+06  1.11476917e+01  6.31797613e+03  4.69260137e+02  1.11070896e+01
14000000         -7.73072795e+06 -7.53193179e+06 -1.98796160e+05 -1.26272905e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.36415790e+06  8.40170333e+00  6.33707736e+03  4.70691215e+02  1.11281488e+01
14100000         -7.70915537e+06 -7.51067848e+06 -1.98476894e+05 -1.26272905e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.28164786e+06  1.33996991e+01  6.32298576e+03  4.70982178e+02  1.11519976e+01
14200000         -7.65773410e+06 -7.46074259e+06 -1.96991513e+05 -1.26272905e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.30589854e+06  1.03041788e+01  6.29294537e+03  4.69683523e+02  1.11286121e+01
14300000         -7.58321729e+06 -7.38797900e+06 -1.95238297e+05 -1.26272905e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.26263274e+06  1.17963457e+01  6.26238060e+03  4.67779407e+02  1.10547869e+01
14400000         -7.60769441e+06 -7.41159938e+06 -1.96095034e+05 -1.26272905e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.31426390e+06  9.18115406e+00  6.28214961e+03  4.68355361e+02  1.11060216e+01
14500000         -7.58674738e+06 -7.39134765e+06 -1.95399737e+05 -1.26272906e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.22426548e+06  1.49148816e+01  6.27309282e+03  4.67367988e+02  1.10768542e+01
14600000         -7.56342352e+06 -7.36880678e+06 -1.94616739e+05 -1.26272906e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.29877913e+06  8.91801781e+00  6.25446010e+03  4.66881347e+02  1.10769585e+01
14700000         -7.61466553e+06 -7.41850809e+06 -1.96157444e+05 -1.26272906e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.29940968e+06  1.04259179e+01  6.28683750e+03  4.68152508e+02  1.10719145e+01
14800000         -7.59754201e+06 -7.40218432e+06 -1.95357684e+05 -1.26272906e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.32601739e+06  8.41915740e+00  6.28363866e+03  4.66483618e+02  1.10858128e+01
14900000         -7.61162888e+06 -7.41569316e+06 -1.95935719e+05 -1.26272906e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.27886683e+06  1.20427830e+01  6.29167254e+03  4.67266400e+02  1.10658550e+01
15000000         -7.59108617e+06 -7.39552764e+06 -1.95558527e+05 -1.26272907e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.35361208e+06  6.99070546e+00  6.29355248e+03  4.66226222e+02  1.10315116e+01
15100000         -7.61282463e+06 -7.41671894e+06 -1.96105689e+05 -1.26272907e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.35468476e+06  7.47612257e+00  6.30529659e+03  4.66659281e+02  1.10234055e+01
15200000         -7.60578347e+06 -7.41006647e+06 -1.95717001e+05 -1.26272907e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.21721797e+06  1.57256014e+01  6.28024994e+03  4.67592477e+02  1.10826325e+01
15300000         -7.62941538e+06 -7.43301896e+06 -1.96396416e+05 -1.26272907e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.32697535e+06  9.39904786e+00  6.30565259e+03  4.67325389e+02  1.10657075e+01
15400000         -7.71345285e+06 -7.51510834e+06 -1.98344511e+05 -1.26272907e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.28622779e+06  1.38972173e+01  6.34150869e+03  4.69292755e+02  1.11330844e+01
15500000         -7.69208954e+06 -7.49409304e+06 -1.97996498e+05 -1.26272907e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.33692661e+06  1.02410627e+01  6.33751274e+03  4.68765429e+02  1.11388633e+01
15600000         -7.68042111e+06 -7.48272279e+06 -1.97698321e+05 -1.26272908e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.37245432e+06  7.82937611e+00  6.33799881e+03  4.68022684e+02  1.10826362e+01
15700000         -7.71710477e+06 -7.51847871e+06 -1.98626066e+05 -1.26272908e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.29123573e+06  1.39346742e+01  6.34977091e+03  4.69348561e+02  1.11639175e+01
15800000         -7.66811419e+06 -7.47073916e+06 -1.97375021e+05 -1.26272908e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.32299484e+06  1.05557787e+01  6.32434283e+03  4.68265884e+02  1.10744616e+01
15900000         -7.62296525e+06 -7.42659203e+06 -1.96373219e+05 -1.26272908e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.26243811e+06  1.37632916e+01  6.30468031e+03  4.67342350e+02  1.11367003e+01
16000000         -7.66715706e+06 -7.46985284e+06 -1.97304216e+05 -1.26272908e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.32324955e+06  1.04327446e+01  6.32188363e+03  4.68281248e+02  1.11404475e+01
16100000         -7.71722291e+06 -7.51867903e+06 -1.98543887e+05 -1.26272908e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.29110249e+06  1.31953378e+01  6.33284498e+03  4.70407258e+02  1.11252993e+01
16200000         -7.64960828e+06 -7.45271593e+06 -1.96892348e+05 -1.26272909e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.25786708e+06  1.44044293e+01  6.31138238e+03  4.68080058e+02  1.10937049e+01
16300000         -7.76397955e+06 -7.56434104e+06 -1.99638507e+05 -1.26272909e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.32783238e+06  1.14331291e+01  6.34822065e+03  4.71854759e+02  1.12175559e+01
16400000         -7.76785515e+06 -7.56811418e+06 -1.99740968e+05 -1.26272909e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.27124567e+06  1.54034047e+01  6.35037067e+03  4.71937919e+02  1.11945739e+01
16500000         -7.72617839e+06 -7.52751031e+06 -1.98668078e+05 -1.26272909e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.33558812e+06  1.00322372e+01  6.33014353e+03  4.70902845e+02  1.11580124e+01
16600000         -7.74863362e+06 -7.54943604e+06 -1.99197584e+05 -1.26272909e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.31677733e+06  1.17258493e+01  6.33863738e+03  4.71523869e+02  1.11433776e+01
16700000         -7.76862707e+06 -7.56890936e+06 -1.99717705e+05 -1.26272909e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.32151128e+06  1.19363964e+01  6.34979339e+03  4.71925737e+02  1.11659665e+01
16800000         -7.74996767e+06 -7.55063147e+06 -1.99336200e+05 -1.26272910e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.30532012e+06  1.26988847e+01  6.34216774e+03  4.71590963e+02  1.11841791e+01
16900000         -7.78580985e+06 -7.58571132e+06 -2.00098527e+05 -1.26272910e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.34273928e+06  1.05674641e+01  6.35104120e+03  4.72732924e+02  1.12364133e+01
17000000         -7.73388334e+06 -7.53541561e+06 -1.98467729e+05 -1.26272910e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.27474927e+06  1.38975204e+01  6.32344581e+03  4.70924722e+02  1.11753150e+01
17100000         -7.73552170e+06 -7.53666004e+06 -1.98861663e+05 -1.26272910e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.27126352e+06  1.39465504e+01  6.31868250e+03  4.72216913e+02  1.12070792e+01
17200000         -7.73383366e+06 -7.53495311e+06 -1.98880557e+05 -1.26272910e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.30257442e+06  1.15311193e+01  6.31290527e+03  4.72693810e+02  1.12342836e+01
17300000         -7.67111327e+06 -7.47398198e+06 -1.97131294e+05 -1.26272910e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.26759120e+06  1.28855794e+01  6.29159499e+03  4.70122294e+02  1.11581449e+01
17400000         -7.62983049e+06 -7.43342368e+06 -1.96406815e+05 -1.26272911e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.32976922e+06  8.06890017e+00  6.28083458e+03  4.69197678e+02  1.11456021e+01
17500000         -7.57262671e+06 -7.37770593e+06 -1.94920787e+05 -1.26272911e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.24553365e+06  1.22265731e+01  6.24607909e+03  4.68235917e+02  1.10932881e+01
17600000         -7.61686148e+06 -7.42090708e+06 -1.95954401e+05 -1.26272911e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.23653108e+06  1.33730800e+01  6.25633177e+03  4.69946736e+02  1.10901778e+01
17700000         -7.63265091e+06 -7.43636270e+06 -1.96288205e+05 -1.26272911e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.30442878e+06  9.13663603e+00  6.26612679e+03  4.70015065e+02  1.11016440e+01
17800000         -7.67223191e+06 -7.47501249e+06 -1.97219427e+05 -1.26272911e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.28006066e+06  1.13664001e+01  6.27695486e+03  4.71430277e+02  1.11607740e+01
17900000         -7.59254044e+06 -7.39729424e+06 -1.95246196e+05 -1.26272911e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.28803058e+06  9.26671504e+00  6.24548389e+03  4.69064960e+02  1.10805793e+01
18000000         -7.53315253e+06 -7.33925914e+06 -1.93893393e+05 -1.26272912e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.23542948e+06  1.20701982e+01  6.22863570e+03  4.67074735e+02  1.10761538e+01
18100000         -7.48594330e+06 -7.29321654e+06 -1.92726756e+05 -1.26272912e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.22816175e+06  1.09863485e+01  6.19517358e+03  4.66771180e+02  1.10239901e+01
18200000         -7.50221219e+06 -7.30891002e+06 -1.93302174e+05 -1.26272912e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.22281942e+06  1.17403289e+01  6.20293412e+03  4.67581057e+02  1.10105483e+01
18300000         -7.53080276e+06 -7.33697683e+06 -1.93825926e+05 -1.26272912e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.31752474e+06  6.11841126e+00  6.22283854e+03  4.67347762e+02  1.10617048e+01
18400000         -7.52824582e+06 -7.33451958e+06 -1.93726243e+05 -1.26272912e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.27285034e+06  8.76477399e+00  6.21321400e+03  4.67829727e+02  1.10828472e+01
18500000         -7.51493678e+06 -7.32173719e+06 -1.93199593e+05 -1.26272912e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.31823238e+06  5.26660327e+00  6.20621747e+03  4.67084838e+02  1.10706940e+01
18600000         -7.47159903e+06 -7.27916626e+06 -1.92432772e+05 -1.26272913e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.14700077e+06  1.58788144e+01  6.17898475e+03  4.67282526e+02  1.10743160e+01
18700000         -7.48285049e+06 -7.29018779e+06 -1.92662703e+05 -1.26272913e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.24584756e+06  8.71084561e+00  6.17279195e+03  4.68309203e+02  1.10941078e+01
18800000         -7.49017059e+06 -7.29749824e+06 -1.92672355e+05 -1.26272913e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.20342323e+06  1.11319472e+01  6.16071449e+03  4.69249892e+02  1.10835523e+01
18900000         -7.50366155e+06 -7.31056321e+06 -1.93098336e+05 -1.26272913e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.21395701e+06  1.02976664e+01  6.15844695e+03  4.70461507e+02  1.10852084e+01
19000000         -7.53442588e+06 -7.34059901e+06 -1.93826870e+05 -1.26272913e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.22780968e+06  1.02442498e+01  6.17732540e+03  4.70791872e+02  1.11298748e+01
19100000         -7.54226018e+06 -7.34865306e+06 -1.93607123e+05 -1.26272914e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.27707535e+06  6.35783173e+00  6.16854948e+03  4.70928830e+02  1.11465800e+01
19200000         -7.52551898e+06 -7.33200406e+06 -1.93514924e+05 -1.26272914e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.22976845e+06  1.02710675e+01  6.18088207e+03  4.69765889e+02  1.11158346e+01
19300000         -7.54642419e+06 -7.35177242e+06 -1.94651775e+05 -1.26272914e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.20347667e+06  1.39204589e+01  6.21936178e+03  4.69600293e+02  1.11395033e+01
19400000         -7.47041771e+06 -7.27771643e+06 -1.92701287e+05 -1.26272914e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.23921803e+06  1.00287573e+01  6.19106807e+03  4.67019943e+02  1.10225972e+01
19500000         -7.51691877e+06 -7.32357476e+06 -1.93344008e+05 -1.26272914e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.25763796e+06  8.91424714e+00  6.19407279e+03  4.68350378e+02  1.10757753e+01
19600000         -7.61795195e+06 -7.42229401e+06 -1.95657939e+05 -1.26272915e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.28614931e+06  9.81324627e+00  6.25412855e+03  4.69404564e+02  1.11787095e+01
19700000         -7.68827065e+06 -7.49045822e+06 -1.97812431e+05 -1.26272915e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.27918344e+06  1.23538902e+01  6.29660022e+03  4.71372241e+02  1.11452974e+01
19800000         -7.70285491e+06 -7.50470903e+06 -1.98145882e+05 -1.26272915e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.28266911e+06  1.24755343e+01  6.30439049e+03  4.71583426e+02  1.11820349e+01
19900000         -7.72773692e+06 -7.52895760e+06 -1.98779325e+05 -1.26272915e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.32342177e+06  9.72202759e+00  6.30470423e+03  4.73066204e+02  1.12064059e+01
20000000         -7.68500795e+06 -7.48742418e+06 -1.97583767e+05 -1.26272915e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.32800437e+06  8.24508594e+00  6.28084886e+03  4.72007456e+02  1.11852637e+01
20100000         -7.58694399e+06 -7.39174772e+06 -1.95196277e+05 -1.26272915e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.27563301e+06  9.63773271e+00  6.23496370e+03  4.69736335e+02  1.11157722e+01
20200000         -7.54519312e+06 -7.35090644e+06 -1.94286685e+05 -1.26272916e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.21536914e+06  1.29400803e+01  6.21638476e+03  4.68944828e+02  1.11223269e+01
20300000         -7.54947714e+06 -7.35509576e+06 -1.94381386e+05 -1.26272916e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.20906539e+06  1.35372230e+01  6.21971645e+03  4.68922368e+02  1.11326956e+01
20400000         -7.48674949e+06 -7.29397567e+06 -1.92773827e+05 -1.26272916e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.27002337e+06  7.60060525e+00  6.18487861e+03  4.67662770e+02  1.10670707e+01
20500000         -7.43429986e+06 -7.24291419e+06 -1.91385668e+05 -1.26272916e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.25683137e+06  6.73458324e+00  6.14811638e+03  4.67070655e+02  1.09817859e+01
20600000         -7.38977188e+06 -7.19914475e+06 -1.90627136e+05 -1.26272916e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.18167138e+06  1.18038197e+01  6.14480556e+03  4.65465256e+02  1.09611694e+01
20700000         -7.36083072e+06 -7.17123356e+06 -1.89597163e+05 -1.26272917e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.19919337e+06  9.39819316e+00  6.12029958e+03  4.64809549e+02  1.09978536e+01
20800000         -7.40571226e+06 -7.21489157e+06 -1.90820684e+05 -1.26272917e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.15334890e+06  1.28183652e+01  6.12345281e+03  4.67566737e+02  1.10297921e+01
20900000         -7.40720453e+06 -7.21631050e+06 -1.90894035e+05 -1.26272917e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.23574875e+06  7.60872121e+00  6.13565899e+03  4.66818789e+02  1.09771100e+01
21000000         -7.45652937e+06 -7.26458921e+06 -1.91940167e+05 -1.26272917e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.19958236e+06  1.13100804e+01  6.15962804e+03  4.67549398e+02  1.10246047e+01
21100000         -7.50613966e+06 -7.31308028e+06 -1.93059383e+05 -1.26272917e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.20536227e+06  1.12537355e+01  6.16594418e+03  4.69793225e+02  1.11064652e+01
21200000         -7.51435804e+06 -7.32108331e+06 -1.93274723e+05 -1.26272917e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.26540826e+06  7.85127428e+00  6.18308172e+03  4.69014374e+02  1.11057292e+01
21300000         -7.56884821e+06 -7.37459822e+06 -1.94249996e+05 -1.26272917e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.28632003e+06  7.44397092e+00  6.20440721e+03  4.69760715e+02  1.11153289e+01
21400000         -7.61744837e+06 -7.42171497e+06 -1.95733396e+05 -1.26272918e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.28058606e+06  9.28890256e+00  6.23410120e+03  4.71092521e+02  1.11578362e+01
21500000         -7.59538941e+06 -7.40003046e+06 -1.95358953e+05 -1.26272918e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.23766339e+06  1.20417755e+01  6.22941467e+03  4.70542867e+02  1.11402073e+01
21600000         -7.53817183e+06 -7.34407275e+06 -1.94099073e+05 -1.26272918e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.20316238e+06  1.33778776e+01  6.20769190e+03  4.69147297e+02  1.10969429e+01
21700000         -7.57883210e+06 -7.38359449e+06 -1.95237610e+05 -1.26272918e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.27332339e+06  9.54218989e+00  6.22926632e+03  4.70265727e+02  1.11380319e+01
21800000         -7.53436840e+06 -7.34032740e+06 -1.94041005e+05 -1.26272918e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.24680568e+06  1.06500185e+01  6.21448510e+03  4.68489723e+02  1.11122861e+01
21900000         -7.49306169e+06 -7.30007215e+06 -1.92989548e+05 -1.26272919e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.28196798e+06  7.53717760e+00  6.20122121e+03  4.66950909e+02  1.10570221e+01
