#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOTAL_VIR       PRESSURE        TOT_MOL         TOT_DENS        HEAT_VAP        
11000000         -2.55113439e+05 -2.50366106e+05 -4.74733350e+03 -1.39182141e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.04258244e+05  1.05640203e+01  3.72556588e+03  1.91186911e+01  1.11323973e+01
11100000         -2.50242527e+05 -2.45504196e+05 -4.73833054e+03 -1.39182141e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.16101761e+05  1.04955441e+01  3.72242525e+03  1.90990564e+01  1.11705793e+01
11200000         -2.50723977e+05 -2.46040170e+05 -4.68380735e+03 -1.39182142e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.97968990e+05  1.05096098e+01  3.70085577e+03  1.89893669e+01  1.12244633e+01
11300000         -2.53101507e+05 -2.48437251e+05 -4.66425551e+03 -1.39182142e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.42847788e+05  1.02721301e+01  3.69284715e+03  1.89511592e+01  1.11681688e+01
11400000         -2.57641999e+05 -2.52983779e+05 -4.65821942e+03 -1.39182143e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.16516468e+05  1.03888548e+01  3.69033676e+03  1.89393682e+01  1.11541980e+01
11500000         -2.50715761e+05 -2.46065184e+05 -4.65057705e+03 -1.39182143e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.54646517e+05  1.06710013e+01  3.68750140e+03  1.89229891e+01  1.12505340e+01
11600000         -2.54791773e+05 -2.50123991e+05 -4.66778160e+03 -1.39182144e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.97344866e+05  1.04926322e+01  3.69395870e+03  1.89597262e+01  1.11615557e+01
11700000         -2.57846014e+05 -2.53167882e+05 -4.67813193e+03 -1.39182144e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.54087862e+05  1.02378256e+01  3.69807831e+03  1.89805315e+01  1.11079760e+01
11800000         -2.59248453e+05 -2.54495663e+05 -4.75278996e+03 -1.39182145e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.57338291e+05  1.03204873e+01  3.72768459e+03  1.91303776e+01  1.10829107e+01
11900000         -2.58967773e+05 -2.54233519e+05 -4.73425492e+03 -1.39182145e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.83242892e+05  1.06465461e+01  3.72043961e+03  1.90929468e+01  1.11292514e+01
12000000         -2.60727737e+05 -2.55905368e+05 -4.82236847e+03 -1.39182146e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.83755000e+05  1.07587098e+01  3.75515209e+03  1.92680899e+01  1.11002341e+01
12100000         -2.62581881e+05 -2.57819579e+05 -4.76230289e+03 -1.39182146e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.02765547e+05  1.05902639e+01  3.73171579e+03  1.91477054e+01  1.11278083e+01
12200000         -2.65244239e+05 -2.60467575e+05 -4.77666373e+03 -1.39182147e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.59777404e+05  1.03394585e+01  3.73738485e+03  1.91765191e+01  1.10771274e+01
12300000         -2.62220386e+05 -2.57477236e+05 -4.74315015e+03 -1.39182147e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.61039909e+05  1.07638805e+01  3.72367643e+03  1.91121145e+01  1.11327078e+01
12400000         -2.65025079e+05 -2.60255693e+05 -4.76938651e+03 -1.39182148e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.92330237e+05  1.06506251e+01  3.73380030e+03  1.91656688e+01  1.10740344e+01
12500000         -2.51097904e+05 -2.46398209e+05 -4.69969512e+03 -1.39182148e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.02606730e+05  1.05104328e+01  3.70634772e+03  1.90254348e+01  1.11232674e+01
12600000         -2.59423247e+05 -2.54739351e+05 -4.68389698e+03 -1.39182149e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.49013801e+05  1.02691867e+01  3.70047604e+03  1.89916069e+01  1.11214221e+01
12700000         -2.61623586e+05 -2.56858372e+05 -4.76521369e+03 -1.39182149e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.98123019e+05  1.06158273e+01  3.73301508e+03  1.91530425e+01  1.11497900e+01
12800000         -2.60973075e+05 -2.56188208e+05 -4.78486679e+03 -1.39182150e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.73976380e+05  1.07569575e+01  3.74020404e+03  1.91950610e+01  1.10981450e+01
12900000         -2.57281078e+05 -2.52520832e+05 -4.76024515e+03 -1.39182150e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.09810371e+05  1.05543106e+01  3.73090383e+03  1.91436969e+01  1.11321191e+01
13000000         -2.55793823e+05 -2.51065651e+05 -4.72817245e+03 -1.39182151e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.15305160e+05  1.04876305e+01  3.71755771e+03  1.90824680e+01  1.10766313e+01
13100000         -2.52616889e+05 -2.47960672e+05 -4.65621704e+03 -1.39182151e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.95909979e+05  1.04847867e+01  3.68910882e+03  1.89376921e+01  1.11374173e+01
13200000         -2.50044393e+05 -2.45291805e+05 -4.75258798e+03 -1.39182152e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.25078091e+05  1.04727405e+01  3.72751017e+03  1.91299407e+01  1.11084301e+01
13300000         -2.56031744e+05 -2.51206957e+05 -4.82478775e+03 -1.39182152e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.89964724e+05  1.07337141e+01  3.75567945e+03  1.92755104e+01  1.10613492e+01
13400000         -2.58944448e+05 -2.54166546e+05 -4.77790244e+03 -1.39182153e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.32905994e+05  1.04680357e+01  3.73796068e+03  1.91786655e+01  1.11134572e+01
13500000         -2.49041841e+05 -2.44292199e+05 -4.74964176e+03 -1.39182153e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.91639096e+05  1.06254060e+01  3.72717837e+03  1.91203186e+01  1.12080995e+01
13600000         -2.65975708e+05 -2.61146350e+05 -4.82935875e+03 -1.39182154e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.66647994e+05  1.03746105e+01  3.75840431e+03  1.92792937e+01  1.10910894e+01
13700000         -2.66866061e+05 -2.61974301e+05 -4.89176068e+03 -1.39182154e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.17053072e+05  1.06895122e+01  3.78296058e+03  1.94020194e+01  1.11101814e+01
13800000         -2.57714823e+05 -2.52868302e+05 -4.84652128e+03 -1.39182155e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.52117038e+05  1.04653667e+01  3.76522747e+03  1.93128187e+01  1.11179498e+01
13900000         -2.60737099e+05 -2.55958374e+05 -4.77872446e+03 -1.39182155e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.22346123e+05  1.05193177e+01  3.73798507e+03  1.91810880e+01  1.10958809e+01
14000000         -2.59907371e+05 -2.55226935e+05 -4.68043577e+03 -1.39182156e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.16736337e+05  1.04167793e+01  3.69935438e+03  1.89833798e+01  1.11645895e+01
14100000         -2.54970362e+05 -2.50219441e+05 -4.75092121e+03 -1.39182156e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.22948447e+05  1.04795296e+01  3.72738676e+03  1.91240536e+01  1.11666339e+01
14200000         -2.60294642e+05 -2.55442433e+05 -4.85220946e+03 -1.39182157e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.22570455e+05  1.06132776e+01  3.76716527e+03  1.93259437e+01  1.11018310e+01
14300000         -2.57790522e+05 -2.52982907e+05 -4.80761469e+03 -1.39182157e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.10780017e+05  1.06105260e+01  3.74999203e+03  1.92359982e+01  1.11533942e+01
14400000         -2.60798901e+05 -2.56011841e+05 -4.78706055e+03 -1.39182158e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.04253703e+05  1.06144681e+01  3.74196069e+03  1.91947528e+01  1.11591338e+01
14500000         -2.59097140e+05 -2.54338144e+05 -4.75899681e+03 -1.39182158e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.81077963e+05  1.06885290e+01  3.73033134e+03  1.91412462e+01  1.11441533e+01
14600000         -2.61779772e+05 -2.56975479e+05 -4.80429335e+03 -1.39182159e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.56618341e+05  1.03907924e+01  3.74794031e+03  1.92326655e+01  1.10502181e+01
14700000         -2.58790390e+05 -2.54046512e+05 -4.74387810e+03 -1.39182159e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.43337979e+05  1.03741699e+01  3.72450433e+03  1.91105899e+01  1.11098280e+01
14800000         -2.56272452e+05 -2.51518022e+05 -4.75442995e+03 -1.39182160e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.87695925e+05  1.06513513e+01  3.72860222e+03  1.91321825e+01  1.11477769e+01
14900000         -2.64753494e+05 -2.59903892e+05 -4.84960148e+03 -1.39182160e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.58476102e+05  1.04399431e+01  3.76618543e+03  1.93204113e+01  1.10631201e+01
15000000         -2.68042161e+05 -2.63143223e+05 -4.89893848e+03 -1.39182161e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.37509521e+05  1.06026255e+01  3.78552631e+03  1.94174183e+01  1.10560098e+01
15100000         -2.69128985e+05 -2.64145310e+05 -4.98367568e+03 -1.39182161e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.35695694e+05  1.07188614e+01  3.81872189e+03  1.95813858e+01  1.10546521e+01
15200000         -2.68014747e+05 -2.63077893e+05 -4.93685474e+03 -1.39182162e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.44950473e+05  1.06151984e+01  3.80063773e+03  1.94897313e+01  1.10945101e+01
15300000         -2.73526469e+05 -2.68592587e+05 -4.93388198e+03 -1.39182162e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.98753664e+05  1.08281538e+01  3.80016872e+03  1.94804726e+01  1.11670673e+01
15400000         -2.82167906e+05 -2.77144320e+05 -5.02358609e+03 -1.39182163e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.45144088e+05  1.07222243e+01  3.83534210e+03  1.96527096e+01  1.11313424e+01
15500000         -2.78641696e+05 -2.73579636e+05 -5.06205947e+03 -1.39182163e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.89891276e+05  1.10318972e+01  3.85013019e+03  1.97271443e+01  1.11430313e+01
15600000         -2.79135963e+05 -2.74066160e+05 -5.06980254e+03 -1.39182164e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.34276828e+05  1.08331659e+01  3.85263455e+03  1.97445353e+01  1.10737760e+01
15700000         -2.68425938e+05 -2.63435973e+05 -4.98996442e+03 -1.39182164e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.12711391e+05  1.08339122e+01  3.82179904e+03  1.95901437e+01  1.11358573e+01
15800000         -2.70884895e+05 -2.65909840e+05 -4.97505509e+03 -1.39182165e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.60872593e+05  1.05876738e+01  3.81597046e+03  1.95617510e+01  1.10871909e+01
15900000         -2.65680552e+05 -2.60661688e+05 -5.01886446e+03 -1.39182165e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.68401093e+05  1.10798528e+01  3.83307130e+03  1.96459604e+01  1.11682467e+01
16000000         -2.78035529e+05 -2.72989869e+05 -5.04565941e+03 -1.39182166e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.20523259e+05  1.08675925e+01  3.84332524e+03  1.96979298e+01  1.10939538e+01
16100000         -2.78464819e+05 -2.73397261e+05 -5.06755765e+03 -1.39182166e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.35103487e+05  1.08273633e+01  3.85127785e+03  1.97423919e+01  1.10380266e+01
16200000         -2.74784857e+05 -2.69767429e+05 -5.01742826e+03 -1.39182167e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.17759488e+05  1.08468076e+01  3.83159216e+03  1.96475711e+01  1.10458681e+01
16300000         -2.76433404e+05 -2.71420566e+05 -5.01283709e+03 -1.39182167e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.58352865e+05  1.06484553e+01  3.83013795e+03  1.96371172e+01  1.10486655e+01
16400000         -2.69637497e+05 -2.64699082e+05 -4.93841502e+03 -1.39182168e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.79478640e+05  1.04536720e+01  3.80139655e+03  1.94919952e+01  1.10771259e+01
16500000         -2.70689793e+05 -2.65744220e+05 -4.94557358e+03 -1.39182168e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.50932260e+05  1.05983098e+01  3.80396992e+03  1.95072505e+01  1.10508188e+01
16600000         -2.67623285e+05 -2.62661119e+05 -4.96216653e+03 -1.39182169e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.50811119e+05  1.06204740e+01  3.81013599e+03  1.95406440e+01  1.10540353e+01
16700000         -2.74067744e+05 -2.69091658e+05 -4.97608624e+03 -1.39182169e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.21621377e+05  1.07748792e+01  3.81618586e+03  1.95646959e+01  1.10961276e+01
16800000         -2.72224254e+05 -2.67245988e+05 -4.97826565e+03 -1.39182170e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.37209225e+05  1.07032229e+01  3.81738050e+03  1.95671973e+01  1.11155377e+01
16900000         -2.70672517e+05 -2.65683726e+05 -4.98879135e+03 -1.39182170e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.46729819e+05  1.06718433e+01  3.82133089e+03  1.95881593e+01  1.11048591e+01
17000000         -2.80740047e+05 -2.75722953e+05 -5.01709420e+03 -1.39182171e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.09773035e+05  1.08832260e+01  3.83191692e+03  1.96448721e+01  1.10782977e+01
17100000         -2.58391561e+05 -2.53411227e+05 -4.98033336e+03 -1.39182171e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.86074711e+05  1.09476875e+01  3.81805244e+03  1.95717788e+01  1.11586147e+01
17200000         -2.69644431e+05 -2.64577965e+05 -5.06646669e+03 -1.39182172e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.42577837e+05  1.07907753e+01  3.85089767e+03  1.97404536e+01  1.10483724e+01
17300000         -2.69940722e+05 -2.64890845e+05 -5.04987777e+03 -1.39182172e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.48431102e+05  1.07414409e+01  3.84481249e+03  1.97068580e+01  1.10735834e+01
17400000         -2.69835637e+05 -2.64716675e+05 -5.11896231e+03 -1.39182173e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.48530188e+05  1.08269421e+01  3.87171501e+03  1.98373843e+01  1.10976142e+01
17500000         -2.76834064e+05 -2.71707947e+05 -5.12611645e+03 -1.39182173e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.36836671e+05  1.08911442e+01  3.87450794e+03  1.98510593e+01  1.10811003e+01
17600000         -2.82242468e+05 -2.77166718e+05 -5.07575010e+03 -1.39182174e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.40806103e+05  1.08074930e+01  3.85575782e+03  1.97509323e+01  1.11334566e+01
17700000         -2.81798915e+05 -2.76583510e+05 -5.21540510e+03 -1.39182174e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.45112998e+05  1.09630705e+01  3.90872695e+03  2.00201548e+01  1.10842904e+01
17800000         -2.76086183e+05 -2.70876542e+05 -5.20964100e+03 -1.39182175e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.02738714e+05  1.11559475e+01  3.90656766e+03  2.00091175e+01  1.11225895e+01
17900000         -2.68678872e+05 -2.63645986e+05 -5.03288624e+03 -1.39182175e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.05369916e+05  1.09198852e+01  3.83977452e+03  1.96663106e+01  1.12590724e+01
18000000         -2.78403716e+05 -2.73320844e+05 -5.08287146e+03 -1.39182176e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.68581872e+05  1.11571324e+01  3.85878081e+03  1.97638350e+01  1.12239575e+01
18100000         -2.75372774e+05 -2.70248521e+05 -5.12425305e+03 -1.39182176e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.11414366e+05  1.10078610e+01  3.87423311e+03  1.98452872e+01  1.11498610e+01
18200000         -2.73639896e+05 -2.68570114e+05 -5.06978156e+03 -1.39182177e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.49676952e+05  1.07588228e+01  3.85322397e+03  1.97410773e+01  1.11500478e+01
18300000         -2.70136685e+05 -2.65167170e+05 -4.96951460e+03 -1.39182177e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.29454326e+05  1.07288801e+01  3.81389700e+03  1.95505806e+01  1.11230655e+01
18400000         -2.69447731e+05 -2.64507303e+05 -4.94042832e+03 -1.39182178e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.46097714e+05  1.06136791e+01  3.80233255e+03  1.94951754e+01  1.11016982e+01
18500000         -2.70881127e+05 -2.65956248e+05 -4.92487914e+03 -1.39182178e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.68688231e+05  1.04862741e+01  3.79664530e+03  1.94630269e+01  1.11223081e+01
18600000         -2.71549666e+05 -2.66591504e+05 -4.95816205e+03 -1.39182179e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.11560453e+05  1.07983331e+01  3.80978430e+03  1.95270518e+01  1.11722014e+01
18700000         -2.75916157e+05 -2.70944324e+05 -4.97183294e+03 -1.39182179e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.15793972e+05  1.07951475e+01  3.81533528e+03  1.95523570e+01  1.11677350e+01
18800000         -2.74581582e+05 -2.69573440e+05 -5.00814192e+03 -1.39182180e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.25098613e+05  1.07976136e+01  3.82923185e+03  1.96234591e+01  1.11402611e+01
18900000         -2.83155685e+05 -2.78049508e+05 -5.10617622e+03 -1.39182180e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.19393175e+05  1.09475092e+01  3.86732329e+03  1.98106355e+01  1.11349403e+01
19000000         -2.92256721e+05 -2.87117959e+05 -5.13876201e+03 -1.39182181e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.23704646e+05  1.09679819e+01  3.87980130e+03  1.98729522e+01  1.11168766e+01
19100000         -2.76945258e+05 -2.71918988e+05 -5.02626960e+03 -1.39182181e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.34327072e+05  1.07770833e+01  3.83623487e+03  1.96587087e+01  1.11237218e+01
19200000         -2.79627421e+05 -2.74639406e+05 -4.98801461e+03 -1.39182182e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.89780824e+05  1.09400286e+01  3.82096188e+03  1.95868985e+01  1.11115875e+01
19300000         -2.76637197e+05 -2.71621171e+05 -5.01602595e+03 -1.39182182e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.24529289e+05  1.08120233e+01  3.83157462e+03  1.96425082e+01  1.10633899e+01
19400000         -2.75001154e+05 -2.69995948e+05 -5.00520556e+03 -1.39182183e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.32621959e+05  1.07607240e+01  3.82707121e+03  1.96230981e+01  1.10354715e+01
19500000         -2.66184736e+05 -2.61199889e+05 -4.98484738e+03 -1.39182183e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.52948105e+05  1.06387973e+01  3.81921907e+03  1.95835901e+01  1.10609735e+01
19600000         -2.66229279e+05 -2.61312263e+05 -4.91701554e+03 -1.39182184e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.27109549e+05  1.06742018e+01  3.79291575e+03  1.94510742e+01  1.10929708e+01
19700000         -2.66775903e+05 -2.61857334e+05 -4.91856872e+03 -1.39182184e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.34250458e+05  1.06425097e+01  3.79342470e+03  1.94543413e+01  1.10833168e+01
19800000         -2.60919630e+05 -2.56099610e+05 -4.82001993e+03 -1.39182185e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.18146313e+05  1.05910714e+01  3.75518104e+03  1.92589801e+01  1.11692001e+01
19900000         -2.66879480e+05 -2.62004059e+05 -4.87542167e+03 -1.39182185e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.71434841e+05  1.04109814e+01  3.77677512e+03  1.93688771e+01  1.10877979e+01
20000000         -2.69910195e+05 -2.64959081e+05 -4.95111363e+03 -1.39182186e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.36455819e+05  1.06739019e+01  3.80604032e+03  1.95183046e+01  1.10623554e+01
20100000         -2.73435101e+05 -2.68444027e+05 -4.99107317e+03 -1.39182186e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.63879935e+05  1.05960035e+01  3.82118770e+03  1.95978967e+01  1.09958879e+01
20200000         -2.75419284e+05 -2.70395036e+05 -5.02424777e+03 -1.39182187e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.67173467e+05  1.06221702e+01  3.83418971e+03  1.96612879e+01  1.09919521e+01
20300000         -2.77960520e+05 -2.72920308e+05 -5.04021155e+03 -1.39182187e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.45941952e+05  1.07419361e+01  3.84069068e+03  1.96903334e+01  1.10340159e+01
20400000         -2.72110220e+05 -2.67197509e+05 -4.91271103e+03 -1.39182188e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.21900291e+05  1.06920278e+01  3.79176820e+03  1.94398149e+01  1.11309850e+01
20500000         -2.72329143e+05 -2.67391485e+05 -4.93765765e+03 -1.39182188e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.28760725e+05  1.06918354e+01  3.80137823e+03  1.94892219e+01  1.11160834e+01
20600000         -2.73515287e+05 -2.68568209e+05 -4.94707838e+03 -1.39182189e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.09640561e+05  1.07945224e+01  3.80482586e+03  1.95083501e+01  1.11083930e+01
20700000         -2.68501898e+05 -2.63590001e+05 -4.91189733e+03 -1.39182189e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.82707377e+05  1.08781036e+01  3.79063750e+03  1.94423537e+01  1.10957073e+01
20800000         -2.71514396e+05 -2.66613399e+05 -4.90099630e+03 -1.39182190e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.33484979e+05  1.06251989e+01  3.78590034e+03  1.94235205e+01  1.10167655e+01
20900000         -2.68960529e+05 -2.64076578e+05 -4.88395038e+03 -1.39182190e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.32389181e+05  1.06082713e+01  3.77932789e+03  1.93896441e+01  1.10295720e+01
21000000         -2.56859034e+05 -2.52008515e+05 -4.85051918e+03 -1.39182191e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.24530902e+05  1.06026244e+01  3.76612475e+03  1.93244102e+01  1.10657267e+01
21100000         -2.69029053e+05 -2.64203213e+05 -4.82583965e+03 -1.39182191e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.90843030e+05  1.07297148e+01  3.75649236e+03  1.92750324e+01  1.10885250e+01
21200000         -2.64860667e+05 -2.60074674e+05 -4.78599223e+03 -1.39182192e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.28069867e+05  1.05015803e+01  3.74096341e+03  1.91952193e+01  1.11072685e+01
21300000         -2.64127645e+05 -2.59294296e+05 -4.83334825e+03 -1.39182193e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.85001365e+05  1.07668530e+01  3.75964231e+03  1.92893349e+01  1.11205940e+01
21400000         -2.60270841e+05 -2.55509433e+05 -4.76140760e+03 -1.39182193e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.23073499e+05  1.04935283e+01  3.73120345e+03  1.91469693e+01  1.11118583e+01
21500000         -2.61063250e+05 -2.56337836e+05 -4.72541315e+03 -1.39182194e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.96502917e+05  1.05716783e+01  3.71715176e+03  1.90739841e+01  1.11543803e+01
21600000         -2.54469335e+05 -2.49736814e+05 -4.73252153e+03 -1.39182194e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.02518064e+05  1.05532873e+01  3.71965250e+03  1.90898767e+01  1.11361888e+01
21700000         -2.57088692e+05 -2.52314141e+05 -4.77455129e+03 -1.39182195e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.16533719e+05  1.05417035e+01  3.73633251e+03  1.91734168e+01  1.11100108e+01
21800000         -2.57010199e+05 -2.52182386e+05 -4.82781358e+03 -1.39182195e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.03183490e+05  1.06734549e+01  3.75756763e+03  1.92778497e+01  1.11292634e+01
21900000         -2.55235050e+05 -2.50485621e+05 -4.74942966e+03 -1.39182196e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.01270545e+05  1.05804952e+01  3.72661239e+03  1.91219878e+01  1.11537085e+01
